WKT,name,description
"POLYGON ((106.7255741 -6.0876042, 106.7132145 -6.0957974, 106.6884953 -6.0957974, 106.6891819 -6.1005767, 106.6905552 -6.1060387, 106.6981083 -6.1101352, 106.6974217 -6.1176454, 106.6891819 -6.1237899, 106.6864353 -6.1319826, 106.6926152 -6.1374443, 106.6864353 -6.1442714, 106.6898686 -6.172944, 106.7173344 -6.1893277, 106.7228276 -6.1941062, 106.7235142 -6.2005912, 106.7235142 -6.2067348, 106.7207676 -6.2108305, 106.7176777 -6.2231175, 106.7351872 -6.2241414, 106.739307 -6.224824, 106.7410237 -6.2272131, 106.7444569 -6.2278956, 106.7444569 -6.2347215, 106.7482334 -6.238817, 106.7475468 -6.2476905, 106.7526966 -6.2500795, 106.7523533 -6.2616829, 106.7550999 -6.2633893, 106.75201 -6.2661195, 106.75201 -6.2729449, 106.7564732 -6.2760163, 106.7643696 -6.2862541, 106.7674595 -6.2937617, 106.7708927 -6.2978568, 106.7739826 -6.3043405, 106.7808491 -6.3179902, 106.806255 -6.3159427, 106.7987019 -6.3377816, 106.7938954 -6.3487006, 106.7918354 -6.3616667, 106.8007618 -6.3657612, 106.8083149 -6.3643964, 106.8193013 -6.3575722, 106.8378407 -6.3548425, 106.8378407 -6.3439236, 106.8502003 -6.338464, 106.8605 -6.3555249, 106.8728596 -6.3555249, 106.8852192 -6.3691733, 106.8989521 -6.3691733, 106.9058186 -6.3589371, 106.9140583 -6.3630316, 106.9181782 -6.338464, 106.9209248 -6.3207201, 106.9209248 -6.3016105, 106.912685 -6.2961505, 106.9085652 -6.2825002, 106.9085652 -6.2736274, 106.9044453 -6.2620242, 106.9099385 -6.2551987, 106.9202381 -6.2504207, 106.9374043 -6.2524684, 106.9442707 -6.2435951, 106.945644 -6.230626, 106.9525105 -6.2176567, 106.9634968 -6.2121958, 106.9696766 -6.1937649, 106.9696766 -6.1685067, 106.9724232 -6.1452954, 106.9703633 -6.1152558, 106.9676167 -6.0920422, 106.9688074 -5.9163999, 106.6350976 -5.9204979, 106.6927759 -5.9942551, 106.7490808 -6.0557118, 106.7255741 -6.0876042))",Kota DKI Jakarta,
