WKT,name,description
"POLYGON ((106.8512599 -6.2330196, 106.8509381 -6.2327423, 106.8507664 -6.2330409, 106.8506377 -6.2335955, 106.8506806 -6.2341074, 106.8508522 -6.2344914, 106.8512599 -6.23479, 106.8519037 -6.2351526, 106.8524616 -6.2355579, 106.8526118 -6.2359845, 106.852719 -6.2364112, 106.8525045 -6.2370511, 106.8522255 -6.2379683, 106.8520753 -6.2385442, 106.8518822 -6.2392908, 106.8516891 -6.2399307, 106.8519466 -6.240464, 106.8522255 -6.2410186, 106.852483 -6.2415518, 106.8526547 -6.2421278, 106.8529765 -6.2421491, 106.8535559 -6.2420424, 106.8539207 -6.2419784, 106.853749 -6.2417011, 106.8535344 -6.2414452, 106.853234 -6.2410612, 106.8530624 -6.240528, 106.8529551 -6.2398667, 106.8530624 -6.2392055, 106.8531482 -6.2386935, 106.8533628 -6.2381176, 106.853513 -6.2375417, 106.8535774 -6.2369231, 106.8535559 -6.2364965, 106.8534915 -6.2358992, 106.8533842 -6.2352166, 106.8533199 -6.2346834, 106.8528049 -6.2347687, 106.8526976 -6.2340221, 106.8526761 -6.2335955, 106.8522899 -6.2334035, 106.8517964 -6.2335102, 106.8513028 -6.2334462, 106.8512599 -6.2330196))",Tebet Echo Park,
