WKT,name,description
"POLYGON ((106.8163148 -6.304995, 106.8162289 -6.3057201, 106.8164006 -6.3062746, 106.8168727 -6.3069571, 106.8166581 -6.3074263, 106.8162289 -6.3079382, 106.8159285 -6.3079382, 106.815714 -6.3083648, 106.8155423 -6.3096018, 106.8160573 -6.3106682, 106.8169156 -6.3106682, 106.8169156 -6.3110521, 106.8175593 -6.3115639, 106.8177739 -6.3147204, 106.8170872 -6.3151469, 106.8164006 -6.3151896, 106.8164006 -6.316256, 106.8173877 -6.3164693, 106.8184176 -6.3165119, 106.8188039 -6.3168105, 106.8193188 -6.3174077, 106.8199626 -6.3174503, 106.8217221 -6.3176636, 106.8234387 -6.3175356, 106.8238679 -6.3179195, 106.8247262 -6.3178769, 106.824812 -6.317365, 106.825327 -6.3152323, 106.8255416 -6.3133128, 106.8256274 -6.3119052, 106.8260136 -6.311308, 106.8265715 -6.311372, 106.8268719 -6.3102203, 106.8269792 -6.3091752, 106.8270651 -6.3085994, 106.8267217 -6.3085994, 106.8259493 -6.3085141, 106.8253055 -6.3084714, 106.8246833 -6.3083648, 106.8245545 -6.3079595, 106.824576 -6.3071917, 106.824576 -6.3063386, 106.8237177 -6.3063386, 106.8232456 -6.306296, 106.8228594 -6.3064453, 106.8224087 -6.3066372, 106.8217436 -6.3065093, 106.8205848 -6.3064879, 106.8206063 -6.30604, 106.8204346 -6.3056988, 106.8197909 -6.3056988, 106.8190184 -6.3056988, 106.8185678 -6.3056348, 106.8186322 -6.3053362, 106.8173447 -6.3050803, 106.8163148 -6.304995))",Kebun Binatang Ragunan,
